video_id,title,duration,date,playlist_name,dict_sentiment,best_date,view_count,like_count,sentimentr_score,finbert_score,ollama_score
YsIa7aTkOSk,"Trump Team Takes Shape With Defense, DOGE Appointments | Bloomberg: The Asia Trade 11/13/24",5497.68699999986,NA,The Asia Trade,-0.297520661157025,2024-11-13T03:16:28Z,4068,38,0.034494412213688,0.16596195101738,-0.4
YsVwiffzQrs,"GDP Surprise | Bloomberg Surveillance | July 25, 2024",18993.675,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.385,2024-07-25T19:54:31Z,7752,22,0.168913160554031,0.707513179630041,-0.4
YuTMzJRfcQY,'Bloomberg Surveillance Simulcast' Full Show 01/04/2023,8270.948,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.56,2023-01-04T19:03:59Z,25495,128,0.0526825439149985,0.204520627856255,-0.5
YuubBDk77QQ,China Tech Stocks Slump; PBOC Loosens Yuan Support | Bloomberg: The China Show  8/21/2024,5142.735,NA,Bloomberg The China Show,-0.46031746031746,2024-08-21T04:42:24Z,10201,108,0.0920631833254799,-0.132224857807159,0.2
YxS86Ns9qlo,"ECB, BOE Day | Bloomberg Surveillance 12/15/2022",7668.58100000001,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.675247524752475,2022-12-15T18:29:55Z,32501,150,0.0293717448906099,0.319357838481665,-0.4
YyuKAuNlM2U,"PCE and Debate Preview | Bloomberg Surveillance | June 27, 2024",19002.294,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.470422535211268,2024-06-27T23:03:38Z,11135,41,0.191713483826081,0.867449477314949,0.3
Z-BOembHH3E,Bloomberg Surveillance 05/29/2024,8444.54000000002,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.404021937842779,2024-05-29T20:30:42Z,20956,130,0.079483146285481,0.582304373383522,0.2
Z2PTb90UCq8,Donald Trump's Inauguration; Gaza Ceasefire Holds | Horizons Middle East & Africa 01/21/2025,5256.704,NA,"Horizons Middle East, Africa",-0.289473684210526,2025-01-21T10:55:06Z,4395,55,0.0750986455509015,-0.542082771658897,0.2
Z473uiQHKqE,Trade War | Bloomberg Surveillance 02/03/2025,8596.74999999968,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.530666666666667,2025-02-03T16:15:37Z,17248,144,0.00745695549016565,0.19559645280242,-0.7
Z4JV22jGS0c,Jackson Hole Fallout | Bloomberg Surveillance 08/28/2023,8731.89199999972,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.305322128851541,2023-08-28T16:15:51Z,36516,188,0.0398335353235194,0.541777476668358,0.2
Z55FGe57GDI,Bloomberg Surveillance 09/03/2024,8717.57799999967,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.512110726643599,2024-09-03T15:28:43Z,24210,133,0.0265860577330611,0.132427126169205,0.2
Z6TcnAWe_yA,"US Economy Slows and Inflation Jumps | Bloomberg Surveillance | April 25, 2024",19914.407,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.532258064516129,2024-04-25T17:49:54Z,15722,60,0.141224975911126,0.865956891328096,0.4
Z7Joy2tHBqg,Couche-Tard Said to Boost Seven & I Offer to $47 Billion | Bloomberg: The Asia Trade 10/9/24,5210.05900000001,NA,The Asia Trade,-0.408536585365854,2024-10-09T03:37:43Z,6070,80,0.065271952151461,-0.343640834093094,0.2
Z9Irg42dK8c,Bloomberg Open Interest 07/23/2024,5172.899,NA,Bloomberg Open Interest,-0.318840579710145,2024-07-23T17:42:26Z,3872,33,0.0946270969892482,0.249984472990036,0.2
ZAFt1y-73kM,S&P 500 Hits Highs in Countdown to Nvidia | Bloomberg Markets: The Close 5/21/2024,5135.789,NA,Bloomberg The Close (Full Shows),-0.218884120171674,2024-05-21T23:39:49Z,9554,103,0.106510019600625,0.0974511504173279,0.2
ZATB-CPsgRs,"China Stocks, Yuan Gain as Trump Dials Back Tariff Threat | Bloomberg: The China Show 1/24/2025",5564.72199999985,NA,Bloomberg The China Show,-0.324675324675325,2025-01-24T05:04:37Z,25122,130,0.0436268291969527,0.429590955376625,0.2
ZELnvPbX-jM,Bloomberg Surveillance 02/28/2024,8759.94999999973,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.366093366093366,2024-02-28T16:56:06Z,44072,219,0.0441394677528847,0.839043956249952,0.3
ZIWwciPpR70,Bloomberg Markets: The Close 01/09/2024,7918.45100000001,NA,Bloomberg The Close (Full Shows),-0.296037296037296,2024-01-10T01:20:34Z,27881,160,0.108321686476187,0.230237901210785,0.2
ZJ5lKZnufdU,Fed Pause? | Bloomberg Surveillance 01/24/2023,8643.97699999973,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.562043795620438,2023-01-24T19:06:08Z,77178,210,0.00839859841230423,0.430671237409115,0.2
ZKNkGxx93aE,Bloomberg Surveillance 08/26/2024,8766.60599999968,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.630397236614853,2024-08-26T14:53:25Z,22584,156,0.0129206177125344,0.751609839498997,0.2
ZMaQfKuLdMg,'Bloomberg Surveillance Simulcast' Full Show 8/18/2022,7634.391,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.643286573146293,2022-08-18T18:24:52Z,46880,173,0.0505730945504538,0.799012750387192,0.2
ZN6T8YVvlvw,Bloomberg Surveillance: Full Episode 04/10/23,8252.81300000002,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.53030303030303,2023-04-10T23:20:28Z,25194,149,0.0558819962070077,0.772246025502682,0.7
ZN8I7TTDsl4,Bloomberg Surveillance 12/13/2024,8598.7419999997,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.396061269146608,2024-12-13T16:24:37Z,20288,125,0.0318755164744612,0.405584707856178,-0.4
ZNAsSlyIOhU,Bloomberg Open Interest 07/11/2024,5011.642,NA,Bloomberg Open Interest,-0.343396226415094,2024-07-11T17:53:46Z,8203,66,0.0949811112193439,0.0512657724320889,0.4
ZNCAI6LA5ys,Bloomberg Surveillance 10/11/2023,8718.7679999997,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.493449781659389,2023-10-11T15:25:55Z,18198,106,0.0243064213767845,0.689787827432156,0.4
ZNvBebWdMKE,"Apple WWDC, Bill Gross | Bloomberg The Close",13848.283,NA,Bloomberg The Close (Full Shows),-0.112627986348123,2024-06-11T09:07:53Z,6732,92,0.26976765680141,-0.0338487327098846,0.4
ZNxsdazmmBY,Bloomberg Open Interest 10/23/2024,5016.441,NA,Bloomberg Open Interest,-0.385185185185185,2024-10-23T17:46:15Z,4143,26,0.0962376579535487,0.0667296350002289,-0.5
ZVDTTvZqKQ4,Wait and See This Week | Bloomberg Surveillance 09/11/2023,8881.97699999971,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.463302752293578,2023-09-11T18:14:10Z,18019,128,0.0326022335329593,0.64653068035841,-0.4
ZVq3tm5JRFU,Bloomberg Surveillance 10/11/2024,8602.69399999968,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.547945205479452,2024-10-11T15:19:30Z,17874,121,0.0326760034900062,0.0739243756979704,0.7
ZVu4eq4J0KU,LIVE Coverage | Stock Selloff | Bloomberg Surveillance,13825.555,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.653061224489796,2025-04-06T23:51:25Z,88345,1071,0.0464794082539215,0.478737711906433,-0.7
ZWWK245lmxw,Trump's Tariff Announcement | Bloomberg: The Close 04/02/2025,6810.3599999998,NA,Bloomberg The Close (Full Shows),-0.506329113924051,2025-04-02T23:11:37Z,14204,134,0.0427112532359864,0.401317313313484,-0.5
ZWY3wLEoZP8,Tencent To Boost AI Spending as Race Heats Up | Bloomberg: The China Show 3/20/2025,5219.68099999984,NA,Bloomberg The China Show,-0.24031007751938,2025-03-20T05:17:30Z,7657,91,0.0524446147947195,0.710182547569275,0.2
ZXnbpjAIwh0,Powell Testifies Today | Bloomberg: The Close 7/09/2024,5333.52699999986,NA,Bloomberg The Close (Full Shows),-0.425,2024-07-09T23:09:35Z,6781,75,0.0551911560546697,0.0608381852507591,0.5
ZXxhIQyjTMs,Stock Traders Look Past AI Jitters as Bonds Climb | Bloomberg: The Close 02/05/2025,5878.45799999983,NA,Bloomberg The Close (Full Shows),-0.219123505976096,2025-02-06T02:01:03Z,7006,89,0.051653283905982,0.121849615126848,0.2
Z_aiqEACAXU,"European Stocks Tumble After Nvidia Results, Trump's 25% EU Tariff Plan | The Opening Trade 02/27",5701.41399999981,NA,The Opening Trade,-0.36,2025-02-27T12:23:11Z,8707,97,0.0503645615937489,0.197360306978226,0.2
ZbgHFPVgepI,"Trump Verdict Aftermath | Bloomberg Surveillance | May 31, 2024",19139.715,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.578199052132701,2024-05-31T21:53:49Z,11087,75,0.210243253152692,0.807315044105053,0.2
ZcMKzFYpaFg,Bloomberg Surveillance 04/08/2025,8573.65299999968,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.568627450980392,2025-04-08T16:09:33Z,15758,165,0.0107015825397454,0.731790248304605,0.2
Zd9EJVLKpG0,Stocks Get Hit as Economic Jitters Spur Bond Rally | Bloomberg: The Close 02/25/2025,5544.50599999986,NA,Bloomberg The Close (Full Shows),-0.350877192982456,2025-02-25T23:38:15Z,10969,129,0.0594230778367796,0.0151255717501044,-0.7
ZdFGTS9Y7EE,"French Nuclear Shield Talks, Global Bonds Sell-off, Trump's Tariff Delays | The Opening Trade 03/06",5686.57499999983,NA,The Opening Trade,-0.212996389891697,2025-03-06T12:27:31Z,4442,57,0.0625090315786416,0.244649410247803,0.2
ZdeJ4Kn9MFU,Bloomberg Surveillance 12/01/2023,8379.096,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.410981697171381,2023-12-01T18:06:09Z,46007,227,0.0681920033954566,0.709923394024372,0.2
ZfCzNpPbqHs,"CDU/CSU's Merz Wins German Election, AfD Sees Historic Gains | The Opening Trade 02/24",5592.92899999985,NA,The Opening Trade,-0.240641711229947,2025-02-24T12:30:29Z,4205,37,0.0520128895185696,0.470139756798744,0.4
ZfNt0qDDxyM,CPI Preview | Bloomberg Surveillance 04/12/2023,8684.8399999997,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.558897243107769,2023-04-12T17:45:51Z,46941,129,0.0248035618058031,0.777248132973909,0.2
ZkJbtsxkHUQ,Bloomberg Surveillance 10/08/2024,8588.71099999968,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.498881431767338,2024-10-08T16:02:23Z,10665,93,0.0210707409235449,0.707428492605686,0.4
Zm_2ZHIADY8,Trump Tariffs; Israel-Hamas Truce Talks | Horizons Middle East & Africa 02/28/2025,5113.27,NA,"Horizons Middle East, Africa",-0.441509433962264,2025-02-28T14:02:35Z,1359,16,0.0809254732493689,0.0299353506416082,-0.7
ZwTGbQRQUIE,China Weighs Elon Musk as Potential TikTok US Buyer | Bloomberg: The China Show 1/14/2025,5491.67399999985,NA,Bloomberg The China Show,-0.127572016460905,2025-01-14T04:57:20Z,12094,108,0.052634344136103,0.453476250171661,0.2
_--yTnJfs0o,Stocks Rise Late on Trump’s Bullish Economic Call | Bloomberg: The Close 03/11/2025,5800.63199999984,NA,Bloomberg The Close (Full Shows),-0.373983739837398,2025-03-11T22:46:03Z,16183,203,0.0162083014293212,0.0461591631174088,0.2
_0T-xbhjDLg,Bloomberg Surveillance 01/16/2025,8601.6909999997,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.345372460496614,2025-01-16T16:41:04Z,20068,135,0.0402950855668487,0.654335081577301,0.4
_1Zd8rjLbHg,Asian Assets Reel from Hawkish Fed Twist | Bloomberg: The Asia Trade 12/19/24,5169.25,NA,The Asia Trade,-0.317333333333333,2024-12-19T02:50:17Z,4240,42,0.0770113244593551,-0.00503359362483024,-0.7
_3IcLgfcuCA,China Stocks Struggle for Direction | Bloomberg: The China Show 6/7/2024,5129.03900000001,NA,Bloomberg The China Show,-0.147286821705426,2024-06-07T05:26:06Z,7879,63,0.125120417037896,0.398049980401993,0.2
_3wcosIF4ew,Bloomberg Surveillance 09/28/2023,8807.7059999997,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.515923566878981,2023-09-28T16:04:54Z,15626,101,0.023380003235172,0.73866206407547,0.2
_8w_jwz41fA,Stocks Gain as Traders Weigh Another Big Rate Cut | Bloomberg: The Close 9/23/2024,5619.56199999985,NA,Bloomberg The Close (Full Shows),-0.246153846153846,2024-09-23T22:57:00Z,12048,124,0.0531907192666972,0.0949659906327724,0.3
_A14jmjYG-U,Jay Powell's Speech at Jackson Hole | Bloomberg Surveillance 08/25/23,5985.60800000001,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.567415730337079,2023-08-25T19:49:37Z,11688,108,0.060348460211548,0.805826306343079,0.2
_BHru0plxpM,Bloomberg Open Interest 11/27/2024,5017.591,NA,Bloomberg Open Interest,-0.435540069686411,2024-11-27T18:04:51Z,12099,110,0.0727423629591792,0.0646498221904039,0.7
_C8Blrju6wA,Fed Special: Bloomberg Surveillance 11/01/2023,7562.66699999999,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.394891944990177,2023-11-02T18:14:31Z,7462,42,0.0644968969091965,0.782960474491119,0.4
_CpqiBXAztk,Bull or Bear? | Bloomberg Surveillance 09/30/2022,7491.721,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.602510460251046,2022-09-30T16:30:52Z,112611,401,0.0267906423269408,0.474165022373199,-0.7
_Fqtnu63Rxo,Trump Wins | Bloomberg Surveillance 11/06/2024,8549.65099999969,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.468950749464668,2024-11-06T16:04:04Z,13803,103,0.030542191816415,0.466651037335396,0.7
_Fr3Gdy-Hxw,"Big Week for Eco Data | Bloomberg Surveillance | May 13, 2024",19821.6,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.372448979591837,2024-05-13T18:46:01Z,20848,75,0.148514409749736,0.831625208258629,0.2
_H7-HhYvpNc,China Reaches Out to US Allies as Tariffs Loom | Bloomberg: The China Show 3/28/2025,5197.613,NA,Bloomberg The China Show,-0.174377224199288,2025-03-28T05:26:25Z,14352,112,0.103263665687076,-0.197075426578522,0.2
_IxYET5tJdQ,China's Stimulus Plan Boosts Global Markets | Bloomberg: The Asia Trade 9/25/24,5289.223,NA,The Asia Trade,-0.295081967213115,2024-09-25T03:14:05Z,5566,75,0.0867165166780663,0.490462779998779,0.4
_Q4ajb1VZyk,"Ukraine-US Accord on Ceasefire Deal, EU Targets $28B in Tariff Retaliation | The Opening Trade 03/12",5683.48499999983,NA,The Opening Trade,-0.488888888888889,2025-03-12T11:49:15Z,4216,57,0.043487843744129,0.577014848589897,0.2
_TfRDAfYoPg,"Trump Trial Verdict, US Slows AI Chips Export to Middle East | Markets Today 05/31/2024",5671.71799999984,NA,The Opening Trade,-0.483870967741935,2024-05-31T10:12:42Z,1767,19,0.0244402892698133,0.794115871191025,0.2
_U5XZPWnjLc,CPI Comes in Hot | Bloomberg Surveillance on Radio | April 10,19765.113,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.490716180371353,2024-04-10T18:41:42Z,10927,86,0.141186059552133,0.860229965299368,0.2
_UcYOiz2ALE,Yen Extends Drop Amid Japan's Political Turmoil | Bloomberg: The Asia Trade 10/28/24,5291.551,NA,The Asia Trade,-0.403409090909091,2024-10-28T04:59:33Z,8007,57,0.0536732523319081,0.0584767200052738,0.2
_VB_KxLrFoM,New Trade War | Bloomberg Surveillance 03/04/2025,8566.74999999969,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.61764705882353,2025-03-04T15:55:42Z,10297,121,0.0162969425662236,0.227609321475029,-0.7
_WBL0QhHqO4,"E. Coli Outbreak Hits McDonald's, Arm Scraps Qualcomm Chip Design License | The Opening Trade 10/23",5684.68399999984,NA,The Opening Trade,-0.36,2024-10-23T10:30:18Z,6471,78,0.0339334389974682,0.66007462143898,0.2
_WaG3aI3O3Y,US GDP at 1.1% | Bloomberg Surveillance 04/27/23,8693.01599999974,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.454545454545455,2023-04-27T16:51:37Z,70195,200,0.0217881115347877,0.614747449755669,0.5
_YgyGr3Mej8,Bloomberg Open Interest 02/27/2025,5099.865,NA,Bloomberg Open Interest,-0.138263665594855,2025-02-27T19:35:06Z,2926,38,0.112118793909941,0.351745143532753,0.2
__DC1XyaQ_w,What's Next for UK?| Bloomberg Surveillance 10/21/2022,7394,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.522088353413655,2022-10-21T17:14:30Z,41400,191,0.0585152398738058,0.675245612859726,0.2
_cjXfdsjBJA,"Stocks, Bonds Decline for the Week After Fed Pivot | Bloomberg: The Close 12/20/2024",5564.65399999985,NA,Bloomberg The Close (Full Shows),-0.409722222222222,2024-12-20T23:35:15Z,14536,140,0.0524594355559075,0.47460301220417,0.2
_grezV4dxPc,The Bears Are Out | Bloomberg Surveillance 09/25/2023,8775.00699999974,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.535802469135802,2023-09-25T15:46:42Z,14934,103,0.0148842905596793,0.793851912021637,0.2
_huMu2vtFTk,People's Bank of China Gets Ready to Sell Bonds | Bloomberg: The China Show 7/5/2024,5043.277,NA,Bloomberg The China Show,-0.323943661971831,2024-07-05T06:23:08Z,9344,67,0.0920498924100113,0.740609616041183,0.2
_j6-ijjmrD0,"ECB Cuts Rates and SpaceX Rocket Takes Flight | Bloomberg Surveillance | June 6, 2024",19242.164,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.268765133171913,2024-06-06T19:47:37Z,8578,44,0.21249224532532,0.833191953599453,0.5
_kPEUhRnmmI,The 10Y at 6%? | Bloomberg Surveillance 10/03/2023,8626.88799999971,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.480952380952381,2023-10-03T16:02:15Z,21508,139,0.0283022871314814,0.333476662635803,0.2
_l6El11xc_E,Bloomberg Surveillance 06/10/2024,8785.95399999972,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.41098901098901103,2024-06-10T17:09:22Z,24614,148,0.0282487050213695,0.536983761936426,-0.4
_lC4dkMysSE,Bloomberg Surveillance 04/17/2024,8799.81299999969,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.45088161209068,2024-04-17T15:34:20Z,27320,164,0.0349883329821547,0.43919613212347,0.7
_leuLHO4q0c,The Inflation Issue | Bloomberg Surveillance 02/09/2023,8182.19099999999,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.458015267175573,2023-02-09T18:22:30Z,36106,210,0.072023680720271,0.808936238288879,-0.7
_mPBJGH3Jek,Market Risks Amid Global Elections | Bloomberg: The Asia Trade 6/3/2024,5279.34099999999,NA,The Asia Trade,-0.183908045977011,2024-06-03T05:23:55Z,3607,37,0.0813573265780197,0.697404980659485,0.5
_miLupR8S4w,Biden's Big Week | Bloomberg Surveillance 07/09/2024,8771.57699999968,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.508637236084453,2024-07-09T19:17:09Z,36571,152,0.0310140289178255,0.696602568030357,0.2
_n14-zLiokk,#Election Day | Bloomberg Surveillance 11/05/2024,8578.59899999969,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.421739130434783,2024-11-05T15:48:57Z,14285,138,0.023779317921031,0.828601352870464,0.2
_ohoqH-Jjzc,"Wars, Votes and Data  | Bloomberg Surveillance | July 3, 2024",19132.809,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.438320209973753,2024-07-03T20:01:02Z,20561,62,0.183180781201984,0.854473482817411,0.2
_ryVuZu8qO8,"Pressure Mounts on Joe Biden, UK Economy Surprises in GDP Growth | The Opening Trade 07/11",5414.478,NA,The Opening Trade,-0.163434903047091,2024-07-11T12:45:15Z,6387,34,0.106553090206389,0.528842121362686,0.2
_ugPrEFUPVM,Bloomberg Markets: The Close 11/29/2023,7666.705,NA,Bloomberg The Close (Full Shows),-0.273607748184019,2023-11-30T02:20:22Z,12695,92,0.108166612490731,0.18095451593399,0.5
_xQWjC-hRnw,"Trump Rings the Bell | Bloomberg Surveillance | December 12, 2024",18872.2,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.312101910828025,2024-12-12T18:02:02Z,4541,21,0.196828924768981,0.783198662102222,0.2
_yDDHKasxtI,Stocks Hit by Biggest Selloff Since August Crash | Bloomberg: The Close 09/03/2024,5512.46399999986,NA,Bloomberg The Close (Full Shows),-0.504531722054381,2024-09-03T22:45:06Z,21398,204,0.0405151213742592,0.058030704036355,-0.7
_ys8wVIzQcg,Bloomberg Surveillance 01/11/2024,8789.6939999997,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.449275362318841,2024-01-11T17:33:55Z,18951,148,0.0342874208073237,0.820829808712006,0.5
_zBPjf3C7Q0,Asian Equities Rally as US Recession Fears Fade | Bloomberg: The Asia Trade 8/16/24,5153.96999999999,NA,The Asia Trade,-0.334939759036145,2024-08-16T04:05:19Z,6646,92,0.0760216918851419,0.630777142941952,0.7
a-Ztuqm3TTA,China Markets Rally in Catch-Up Trade | Bloomberg: The China Show 5/6/2024,5293.829,NA,Bloomberg The China Show,-0.105960264900662,2024-05-06T05:59:27Z,11175,89,0.117255367907005,-0.153585106134415,0.5
a07vIX0epuQ,China Inflation Drops Near Zero | Bloomberg: The China Show 1/9/2025,5139.16699999999,NA,Bloomberg The China Show,-0.206896551724138,2025-01-09T16:21:58Z,6969,51,0.0880872212198405,0.375978574156761,-0.5
a0Mlc-pfqf0,Bloomberg Surveillance 11/01/2024,8773.65999999968,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.423076923076923,2024-11-01T15:21:57Z,14895,128,0.0137550941668716,0.520382523536682,0.4
a1SPHhePrNc,Bloomberg Surveillance 02/15/2024,8743.93299999972,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.42914979757085,2024-02-15T16:56:24Z,35301,240,0.0224049971678933,0.690503593534231,0.2
